Date,EWA,EWC
2019-04-05,16.219146728515625,24.186843872070312
2019-04-08,16.324615478515625,24.367279052734375
2019-04-09,16.241743087768555,24.221208572387695
2019-04-10,16.354747772216797,24.32431411743164
2019-04-11,16.309547424316406,24.281356811523438
2019-04-12,16.467744827270508,24.478973388671875
2019-04-15,16.430078506469727,24.478973388671875
2019-04-16,16.512943267822266,24.50475311279297
2019-04-17,16.497879028320312,24.60785484313965
2019-04-18,16.512943267822266,24.625038146972656
2019-04-22,16.490341186523438,24.625038146972656
2019-04-23,16.558143615722656,24.625038146972656
2019-04-24,16.475278854370117,24.384464263916016
2019-04-25,16.482812881469727,24.358684539794922
2019-04-26,16.520475387573242,24.453197479248047
2019-04-29,16.497879028320312,24.50475311279297
2019-04-30,16.399948120117188,24.5305233001709
2019-05-01,16.339679718017578,24.358684539794922
2019-05-02,16.317073822021484,24.20402717590332
2019-05-03,16.445144653320312,24.384464263916016
2019-05-06,16.286945343017578,24.3500919342041
2019-05-07,16.1212158203125,24.0837345123291
2019-05-08,16.1212158203125,24.118106842041016
2019-05-09,16.15888214111328,24.057958602905273
2019-05-10,16.354747772216797,24.040773391723633
2019-05-13,16.023279190063477,23.740049362182617
2019-05-14,16.00821304321289,23.93766975402832
2019-05-15,16.12874984741211,24.014999389648438
2019-05-16,16.26434326171875,24.186843872070312
2019-05-17,16.136281967163086,24.12669563293457
2019-05-20,16.482812881469727,24.04936981201172
2019-05-21,16.625944137573242,24.272762298583984
2019-05-22,16.618408203125,24.075145721435547
2019-05-23,16.512943267822266,23.731460571289062
2019-05-24,16.59581184387207,23.911893844604492
2019-05-28,16.490341186523438,23.868934631347656
2019-05-29,16.399948120117188,23.645538330078125
2019-05-30,16.430078506469727,23.57680320739746
2019-05-31,16.422544479370117,23.482284545898438
2019-06-03,16.354747772216797,23.54243278503418
2019-06-04,16.603343963623047,23.886117935180664
2019-06-05,16.535545349121094,23.911893844604492
2019-06-06,16.641006469726562,24.057958602905273
2019-06-07,16.83687400817871,24.186843872070312
2019-06-10,16.83687400817871,24.22980308532715
2019-06-11,17.010141372680664,24.22980308532715
2019-06-12,16.83687400817871,24.057958602905273
2019-06-13,16.84440803527832,24.143878936767578
2019-06-14,16.731403350830078,24.075145721435547
2019-06-17,16.66453742980957,24.147109985351562
2019-06-18,16.918195724487305,24.48525619506836
2019-06-19,17.02580451965332,24.667333602905273
2019-06-20,17.217971801757812,24.944787979125977
2019-06-21,17.118045806884766,24.788719177246094
2019-06-24,17.241029739379883,24.840744018554688
2019-06-25,17.179536819458008,24.658662796020508
2019-06-26,17.24871826171875,24.684673309326172
2019-06-27,17.364013671875,24.693344116210938
2019-06-28,17.325580596923828,24.81473159790039
2019-07-01,17.29483413696289,24.87542724609375
2019-07-02,17.287147521972656,24.927448272705078
2019-07-03,17.502376556396484,25.144207000732422
2019-07-05,17.51005744934082,25.109525680541992
2019-07-08,17.287147521972656,24.970800399780273
2019-07-09,17.225658416748047,25.048830032348633
2019-07-10,17.29483413696289,25.118194580078125
2019-07-11,17.348642349243164,25.135536193847656
2019-07-12,17.37938690185547,25.135536193847656
2019-07-15,17.402446746826172,25.126863479614258
2019-07-16,17.287147521972656,25.066171646118164
